Grant,Ceiling Amount,Sponsored Program,F&A Rate Spon Pgm,Project Start Date,Project End Date,Fund/_number,type_of_fund,Sponsored Class,Sp_Class_name,Budget,Actual Expense
112544,"USD 55,000,000.00",96016785,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,208.35","$ 2,208.35"
112544,"USD 55,000,000.00",96016785,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 247.08,$ 247.08
112544,"USD 55,000,000.00",96016785,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 515.64,0
112544,"USD 55,000,000.00",96016785,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 515.64
112544,"USD 55,000,000.00",96016786,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,376.90","$ 2,376.90"
112544,"USD 55,000,000.00",96016786,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 273.80,$ 273.80
112544,"USD 55,000,000.00",96016786,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 556.64,0
112544,"USD 55,000,000.00",96016786,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 556.64
112544,"USD 55,000,000.00",96016787,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,143.30","$ 2,143.30"
112544,"USD 55,000,000.00",96016787,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 239.96,$ 239.96
112544,"USD 55,000,000.00",96016787,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 500.48,0
112544,"USD 55,000,000.00",96016787,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 500.48
112544,"USD 55,000,000.00",96016788,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,484.30","$ 2,484.30"
112544,"USD 55,000,000.00",96016788,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 281.43,$ 281.43
112544,"USD 55,000,000.00",96016788,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 580.81,0
112544,"USD 55,000,000.00",96016788,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 580.81
112544,"USD 55,000,000.00",96016789,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,717.37","$ 2,717.37"
112544,"USD 55,000,000.00",96016789,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 303.07,$ 303.07
112544,"USD 55,000,000.00",96016789,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 634.29,0
112544,"USD 55,000,000.00",96016789,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 634.29
112544,"USD 55,000,000.00",96016790,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,746.38","$ 1,746.38"
112544,"USD 55,000,000.00",96016790,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 200.11,$ 200.11
112544,"USD 55,000,000.00",96016790,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 408.76,0
112544,"USD 55,000,000.00",96016790,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 408.76
112544,"USD 55,000,000.00",96016791,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,354.06","$ 2,354.06"
112544,"USD 55,000,000.00",96016791,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 263.11,$ 263.11
112544,"USD 55,000,000.00",96016791,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 549.60,0
112544,"USD 55,000,000.00",96016791,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 549.60
112544,"USD 55,000,000.00",96016792,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,$ 415.92,$ 415.92
112544,"USD 55,000,000.00",96016792,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 49.91,$ 49.91
112544,"USD 55,000,000.00",96016792,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 97.82,0
112544,"USD 55,000,000.00",96016792,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 97.82
112544,"USD 55,000,000.00",96016793,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,486.15","$ 2,486.15"
112544,"USD 55,000,000.00",96016793,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 281.68,$ 281.68
112544,"USD 55,000,000.00",96016793,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 581.25,0
112544,"USD 55,000,000.00",96016793,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 581.25
112544,"USD 55,000,000.00",96016794,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,465.93","$ 2,465.93"
112544,"USD 55,000,000.00",96016794,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 279.81,$ 279.81
112544,"USD 55,000,000.00",96016794,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 576.60,0
112544,"USD 55,000,000.00",96016794,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 576.60
112544,"USD 55,000,000.00",96016795,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,972.36","$ 1,972.36"
112544,"USD 55,000,000.00",96016795,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 228.08,$ 228.08
112544,"USD 55,000,000.00",96016795,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 462.09,0
112544,"USD 55,000,000.00",96016795,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 462.09
112544,"USD 55,000,000.00",96016796,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,$ 33.09,$ 33.09
112544,"USD 55,000,000.00",96016796,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 3.64,$ 3.64
112544,"USD 55,000,000.00",96016796,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 7.71,0
112544,"USD 55,000,000.00",96016796,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 7.71
112544,"USD 55,000,000.00",96016797,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,276.78","$ 2,276.78"
112544,"USD 55,000,000.00",96016797,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 258.92,$ 258.92
112544,"USD 55,000,000.00",96016797,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 532.50,0
112544,"USD 55,000,000.00",96016797,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 532.50
112544,"USD 55,000,000.00",96016798,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,365.49","$ 1,365.49"
112544,"USD 55,000,000.00",96016798,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 162.37,$ 162.37
112544,"USD 55,000,000.00",96016798,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 320.85,0
112544,"USD 55,000,000.00",96016798,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 320.85
112544,"USD 55,000,000.00",96016799,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,339.09","$ 2,339.09"
112544,"USD 55,000,000.00",96016799,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 270.01,$ 270.01
112544,"USD 55,000,000.00",96016799,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 547.91,0
112544,"USD 55,000,000.00",96016799,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 547.91
112544,"USD 55,000,000.00",96016800,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,550.06","$ 2,550.06"
112544,"USD 55,000,000.00",96016800,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 293.93,$ 293.93
112544,"USD 55,000,000.00",96016800,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 597.24,0
112544,"USD 55,000,000.00",96016800,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 597.24
112544,"USD 55,000,000.00",96016801,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,763.27","$ 1,763.27"
112544,"USD 55,000,000.00",96016801,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 202.51,$ 202.51
112544,"USD 55,000,000.00",96016801,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 412.81,0
112544,"USD 55,000,000.00",96016801,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 412.81
112544,"USD 55,000,000.00",96016802,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,339.06","$ 1,339.06"
112544,"USD 55,000,000.00",96016802,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 155.85,$ 155.85
112544,"USD 55,000,000.00",96016802,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 313.93,0
112544,"USD 55,000,000.00",96016802,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 313.93
112544,"USD 55,000,000.00",96016803,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,473.77","$ 1,473.77"
112544,"USD 55,000,000.00",96016803,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 170.59,$ 170.59
112544,"USD 55,000,000.00",96016803,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 345.31,0
112544,"USD 55,000,000.00",96016803,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 345.31
112544,"USD 55,000,000.00",96016804,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,281.96","$ 1,281.96"
112544,"USD 55,000,000.00",96016804,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 149.33,$ 149.33
112544,"USD 55,000,000.00",96016804,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 300.57,0
112544,"USD 55,000,000.00",96016804,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 300.57
112544,"USD 55,000,000.00",96016805,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,313.62","$ 1,313.62"
112544,"USD 55,000,000.00",96016805,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 148.70,$ 148.70
112544,"USD 55,000,000.00",96016805,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 307.09,0
112544,"USD 55,000,000.00",96016805,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 307.09
112544,"USD 55,000,000.00",96016806,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,640.68","$ 1,640.68"
112544,"USD 55,000,000.00",96016806,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 187.98,$ 187.98
112544,"USD 55,000,000.00",96016806,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 384.02,0
112544,"USD 55,000,000.00",96016806,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 384.02
112544,"USD 55,000,000.00",96016807,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,319.38","$ 1,319.38"
112544,"USD 55,000,000.00",96016807,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 152.66,$ 152.66
112544,"USD 55,000,000.00",96016807,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 309.13,0
112544,"USD 55,000,000.00",96016807,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 309.13
112544,"USD 55,000,000.00",96016808,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,333.95","$ 2,333.95"
112544,"USD 55,000,000.00",96016808,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 269.05,$ 269.05
112544,"USD 55,000,000.00",96016808,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 546.63,0
112544,"USD 55,000,000.00",96016808,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 546.63
112544,"USD 55,000,000.00",96016809,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,017.02","$ 2,017.02"
112544,"USD 55,000,000.00",96016809,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 230.05,$ 230.05
112544,"USD 55,000,000.00",96016809,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 471.89,0
112544,"USD 55,000,000.00",96016809,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 471.89
112544,"USD 55,000,000.00",96016810,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,$ 945.81,$ 945.81
112544,"USD 55,000,000.00",96016810,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 108.23,$ 108.23
112544,"USD 55,000,000.00",96016810,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 221.34,0
112544,"USD 55,000,000.00",96016810,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 221.34
112544,"USD 55,000,000.00",96016811,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,$ 880.19,$ 880.19
112544,"USD 55,000,000.00",96016811,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 104.41,$ 104.41
112544,"USD 55,000,000.00",96016811,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 206.77,0
112544,"USD 55,000,000.00",96016811,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 206.77
112544,"USD 55,000,000.00",96016812,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,474.88","$ 1,474.88"
112544,"USD 55,000,000.00",96016812,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 170.71,$ 170.71
112544,"USD 55,000,000.00",96016812,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 345.57,0
112544,"USD 55,000,000.00",96016812,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 345.57
112544,"USD 55,000,000.00",96016813,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,901.33","$ 1,901.33"
112544,"USD 55,000,000.00",96016813,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 217.66,$ 217.66
112544,"USD 55,000,000.00",96016813,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 444.99,0
112544,"USD 55,000,000.00",96016813,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 444.99
112544,"USD 55,000,000.00",96016814,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 2,107.32","$ 2,107.32"
112544,"USD 55,000,000.00",96016814,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 235.93,$ 235.93
112544,"USD 55,000,000.00",96016814,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 492.08,0
112544,"USD 55,000,000.00",96016814,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 492.08
112544,"USD 55,000,000.00",96016815,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,$ 831.62,$ 831.62
112544,"USD 55,000,000.00",96016815,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 95.60,$ 95.60
112544,"USD 55,000,000.00",96016815,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 194.72,0
112544,"USD 55,000,000.00",96016815,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 194.72
112544,"USD 55,000,000.00",96016816,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,748.34","$ 1,748.34"
112544,"USD 55,000,000.00",96016816,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 205.77,$ 205.77
112544,"USD 55,000,000.00",96016816,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 410.36,0
112544,"USD 55,000,000.00",96016816,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 410.36
112544,"USD 55,000,000.00",96016817,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,677.89","$ 1,677.89"
112544,"USD 55,000,000.00",96016817,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 193.05,$ 193.05
112544,"USD 55,000,000.00",96016817,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 392.90,0
112544,"USD 55,000,000.00",96016817,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 392.90
112544,"USD 55,000,000.00",96016818,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,930.67","$ 1,930.67"
112544,"USD 55,000,000.00",96016818,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 225.79,$ 225.79
112544,"USD 55,000,000.00",96016818,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 452.86,0
112544,"USD 55,000,000.00",96016818,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 452.86
112544,"USD 55,000,000.00",96016819,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,278.31","$ 1,278.31"
112544,"USD 55,000,000.00",96016819,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 149.12,$ 149.12
112544,"USD 55,000,000.00",96016819,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 299.76,0
112544,"USD 55,000,000.00",96016819,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 299.76
112544,"USD 55,000,000.00",96016820,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,$ 415.92,$ 415.92
112544,"USD 55,000,000.00",96016820,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 49.91,$ 49.91
112544,"USD 55,000,000.00",96016820,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 97.82,0
112544,"USD 55,000,000.00",96016820,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 97.82
112544,"USD 55,000,000.00",96017030,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,490.83","$ 1,490.83"
112544,"USD 55,000,000.00",96017030,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 172.16,$ 172.16
112544,"USD 55,000,000.00",96017030,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 349.23,0
112544,"USD 55,000,000.00",96017030,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 349.23
112544,"USD 55,000,000.00",96017031,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,"$ 1,724.65","$ 1,724.65"
112544,"USD 55,000,000.00",96017031,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 194.21,$ 194.21
112544,"USD 55,000,000.00",96017031,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 402.96,0
112544,"USD 55,000,000.00",96017031,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 402.96
112544,"USD 55,000,000.00",96017032,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,642400,Subaward,$ 802.39,$ 802.39
112544,"USD 55,000,000.00",96017032,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,690007,Recharge,$ 92.42,$ 92.42
112544,"USD 55,000,000.00",96017032,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,$ 187.91,0
112544,"USD 55,000,000.00",96017032,21.00,05/18/2012,06/30/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,$ 187.91
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 533,560.68",0
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 310,376.83","$ 459,376.29"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,612000,Administrative Salar,"$ 26,920.25",0
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 89,847.28","$ 171,436.10"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 56,682.34","$ 19,137.04"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,"$ 2,007.13"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,"$ 37,457.82"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 13,475.08","$ 32,078.74"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,640500,Consultant,"$ 1,399.96",0
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 12,602.77"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 1,207.85","$ 42,284.66"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,$ 686.57
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 216,240.75","$ 174,715.47"
113800,"USD 78,194,617.00",90052706,3.60,11/01/2012,10/31/2022,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 148,760.93"
